name,stuff,bv,difficulty,tags,methods,tools
草莓,,Screenshot_20240716_100214_com_x_66_y_34974_w_528_h_528.png,,,,
米饭,,Screenshot_20240716_100214_com_x_66_y_31640_w_528_h_528.png,,,,
无糖酸奶,,Screenshot_20240716_095700_com_x_66_y_38432_w_528_h_528.png,,,,
炝炒包心菜,,Screenshot_20240715_225113_com_x_66_y_28868_w_528_h_528.png,,,,
蓝莓酸奶杯,,Screenshot_20240715_225634_com_x_66_y_25578_w_528_h_528.png,,,,
蒸山药+绿豆粥+芦笋炒虾仁,,Screenshot_20240716_095445_com_x_66_y_33850_w_528_h_528.png,,,,
莲藕牛肉饼,,Screenshot_20240715_225534_com_x_66_y_17638_w_528_h_528.png,,,,
蒸紫薯,,Screenshot_20240715_225634_com_x_66_y_10174_w_528_h_528.png,,,,
蒜苗炒肉,,Screenshot_20240715_225008_com_x_626_y_37714_w_528_h_528.png,,,,
海鲜疙瘩汤,,Screenshot_20240716_095700_com_x_66_y_23490_w_528_h_528.png,,,,
柠香三文鱼,,Screenshot_20240716_095700_com_x_66_y_27926_w_528_h_528.png,,,,
黑米杂粮饭,,Screenshot_20240716_095809_com_x_66_y_34598_w_528_h_528.png,,,,
小米紫米粥+煮鸡蛋+淋酱油麦菜,,Screenshot_20240716_095553_com_x_66_y_19202_w_528_h_528.png,,,,
排骨汤,,Screenshot_20240716_095809_com_x_626_y_19502_w_528_h_528.png,,,,
市售全麦麦芬,,Screenshot_20240715_225219_com_x_66_y_23682_w_528_h_528.png,,,,
西葫芦炒肉丁,,Screenshot_20240716_100040_com_x_66_y_11298_w_528_h_528.png,,,,
热拌香菇油菜,,Screenshot_20240716_095225_com_x_626_y_18844_w_528_h_528.png,,,,
清炒空心菜,,Screenshot_20240715_225634_com_x_66_y_10820_w_528_h_528.png,,,,
三明治+纯牛奶,,Screenshot_20240715_230007_com_x_66_y_18248_w_528_h_528.png,,,,
什锦饭,,Screenshot_20240715_230115_com_x_66_y_17306_w_528_h_528.png,,,,
番茄鸡肉丸,,Screenshot_20240715_225219_com_x_626_y_20930_w_528_h_528.png,,,,
蒸鲜玉米,,Screenshot_20240715_230326_com_x_66_y_27157_w_528_h_528.png,,,,
蚝油芥蓝,,Screenshot_20240715_225634_com_x_626_y_36488_w_528_h_528.png,,,,
牛油果鸡蛋三明治+红枣豆浆,,Screenshot_20240716_095342_com_x_66_y_15068_w_528_h_528.png,,,,
清炒芥蓝,,Screenshot_20240715_224736_com_x_626_y_38244_w_528_h_528.png,,,,
茭白毛豆炒鸡丁,,Screenshot_20240715_225534_com_x_626_y_37804_w_528_h_528.png,,,,
燕麦米饭,,Screenshot_20240716_100040_com_x_66_y_8780_w_528_h_528.png,,,,
黄瓜拌金针菇,,Screenshot_20240716_100214_com_x_626_y_9739_w_528_h_528.png,,,,
紫薯三文鱼蔬菜水果沙拉,,Screenshot_20240715_230007_com_x_66_y_16926_w_528_h_528.png,,,,
口蘑芦笋虾仁,,Screenshot_20240715_225008_com_x_626_y_16573_w_528_h_528.png,,,,
红豆紫米杂粮饭+杏仁,,Screenshot_20240716_095918_com_x_66_y_27094_w_528_h_528.png,,,,
蒸芋头,,Screenshot_20240716_095700_com_x_66_y_34668_w_528_h_528.png,,,,
素炒菠菜,,Screenshot_20240715_224736_com_x_66_y_34704_w_528_h_528.png,,,,
改版螺蛳粉,,Screenshot_20240715_225847_com_x_66_y_28960_w_528_h_528.png,,,,
虾皮紫菜汤,,Screenshot_20240716_100345_com_x_66_y_4748_w_528_h_528.png,,,,
三鱼炒饭,,Screenshot_20240715_225746_com_x_66_y_7708_w_528_h_528.png,,,,
杂豆饭+清炒小白菜+核桃,,Screenshot_20240715_230007_com_x_626_y_35616_w_528_h_528.png,,,,
彩椒香菇肉片+白米饭+酸奶,,Screenshot_20240716_095553_com_x_66_y_8240_w_528_h_528.png,,,,
魔芋面配莎莎酱,,Screenshot_20240715_225351_com_x_66_y_26653_w_528_h_528.png,,,,
小米藜麦饭,,Screenshot_20240716_095342_com_x_66_y_13208_w_528_h_528.png,,,,
芒果,,Screenshot_20240716_100345_com_x_66_y_12230_w_528_h_528.png,,,,
苹果,,Screenshot_20240716_095342_com_x_66_y_28908_w_528_h_528.png,,,,
山药薏米粥,,Screenshot_20240716_095445_com_x_626_y_21204_w_528_h_528.png,,,,
杂豆粥,,Screenshot_20240715_230429_com_x_66_y_24140_w_528_h_528.png,,,,
彩豆杂粮饭+猕猴桃,,Screenshot_20240715_224736_com_x_66_y_13564_w_528_h_528.png,,,,
溜炒鱼片,,Screenshot_20240715_225219_com_x_626_y_27756_w_528_h_528.png,,,,
大米小米饭+莴笋炒鸭肉,,Screenshot_20240715_230115_com_x_66_y_2058_w_528_h_528.png,,,,
糙米饭,,Screenshot_20240716_095445_com_x_626_y_12535_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225008_com_x_66_y_33404_w_528_h_528.png,,,,
油醋汁拌双色菜花,,Screenshot_20240715_230115_com_x_66_y_23002_w_528_h_528.png,,,,
蒸红薯+无糖酸奶,,Screenshot_20240715_230115_com_x_66_y_38610_w_528_h_528.png,,,,
草莓柿子,,Screenshot_20240715_230429_com_x_626_y_19628_w_528_h_528.png,,,,
煮玉米+豆腐虾仁汤+蒜蓉娃娃菜,,Screenshot_20240715_230007_com_x_66_y_36498_w_528_h_528.png,,,,
清蒸鱼,,Screenshot_20240715_230224_com_x_626_y_23698_w_528_h_528.png,,,,
糙米饭,,Screenshot_20240716_100214_com_x_66_y_36520_w_528_h_528.png,,,,
韩式拌饭,,Screenshot_20240715_225351_com_x_66_y_9972_w_528_h_528.png,,,,
复合维生素,,Screenshot_20240715_225008_com_x_66_y_36010_w_528_h_528.png,,,,
蒜苔炒肉,,Screenshot_20240716_095342_com_x_66_y_9802_w_528_h_528.png,,,,
牛肉末蒸豆腐,,Screenshot_20240716_095918_com_x_66_y_20946_w_528_h_528.png,,,,
彩椒拌紫甘蓝,,Screenshot_20240716_100214_com_x_66_y_15066_w_528_h_528.png,,,,
口蘑蛤蜊披萨,,Screenshot_20240716_100345_com_x_66_y_18000_w_528_h_528.png,,,,
无油荷包蛋,,Screenshot_20240715_225847_com_x_66_y_2090_w_528_h_528.png,,,,
老醋木耳,,Screenshot_20240716_100040_com_x_626_y_21362_w_528_h_528.png,,,,
海带丝拌白菜心,,Screenshot_20240715_230429_com_x_66_y_32348_w_528_h_528.png,,,,
口蘑西葫芦炒虾仁,,Screenshot_20240715_225219_com_x_626_y_6614_w_528_h_528.png,,,,
紫米粥+芒果牛奶炖蛋,,Screenshot_20240715_230007_com_x_66_y_27224_w_528_h_528.png,,,,
全麦面包+煮鸡蛋+脱脂牛奶,,Screenshot_20240716_095918_com_x_626_y_33022_w_528_h_528.png,,,,
秋葵炒木耳,,Screenshot_20240716_100214_com_x_66_y_3149_w_528_h_528.png,,,,
南瓜小米粥,,Screenshot_20240715_230531_com_x_66_y_31926_w_528_h_528.png,,,,
豆豉鲈鱼,,Screenshot_20240715_224736_com_x_66_y_37432_w_528_h_528.png,,,,
脱脂牛奶,,Screenshot_20240715_230531_com_x_626_y_24310_w_528_h_528.png,,,,
蒸山药,,Screenshot_20240715_225847_com_x_66_y_33034_w_528_h_528.png,,,,
玉米燕麦牛奶粥+苹果,,Screenshot_20240715_224736_com_x_66_y_1924_w_528_h_528.png,,,,
麻酱拌菜,,Screenshot_20240716_095809_com_x_66_y_3298_w_528_h_528.png,,,,
虾仁鸡蛋面+拌菠菜,,Screenshot_20240716_095700_com_x_66_y_12096_w_528_h_528.png,,,,
蒜蓉炒奶白菜,,Screenshot_20240715_225113_com_x_66_y_7292_w_528_h_528.png,,,,
水煮虾,,Screenshot_20240715_225113_com_x_626_y_12412_w_528_h_528.png,,,,
鸡腿饭套餐,,Screenshot_20240716_100214_com_x_66_y_25204_w_528_h_528.png,,,,
蒸芋艿,,Screenshot_20240715_225534_com_x_66_y_21202_w_528_h_528.png,,,,
纯牛奶,,Screenshot_20240716_095809_com_x_66_y_9732_w_528_h_528.png,,,,
芦笋炒蘑菇,,Screenshot_20240716_095225_com_x_626_y_38630_w_528_h_528.png,,,,
秋葵蒸蛋羹,,Screenshot_20240716_100040_com_x_66_y_23882_w_528_h_528.png,,,,
紫米饭,,Screenshot_20240715_225351_com_x_66_y_24952_w_528_h_528.png,,,,
胡萝卜炒木耳+腰果,,Screenshot_20240716_095225_com_x_66_y_22468_w_528_h_528.png,,,,
炼乳蘸蒸菜,,Screenshot_20240715_230326_com_x_626_y_15766_w_528_h_528.png,,,,
鹰嘴豆小米饭,,Screenshot_20240716_100345_com_x_66_y_23626_w_528_h_528.png,,,,
橘子,,Screenshot_20240716_095918_com_x_626_y_34570_w_528_h_528.png,,,,
炒鸡蛋,,Screenshot_20240716_100040_com_x_626_y_9820_w_528_h_528.png,,,,
荞麦拌面,,Screenshot_20240716_095809_com_x_66_y_1010_w_528_h_528.png,,,,
红薯小米粥+凉拌西兰花,,Screenshot_20240716_095553_com_x_626_y_24664_w_528_h_528.png,,,,
番茄龙利鱼,,Screenshot_20240715_225351_com_x_626_y_26660_w_528_h_528.png,,,,
无糖豆浆+复合维生素,,Screenshot_20240715_225113_com_x_66_y_2554_w_528_h_528.png,,,,
清蒸鲈鱼,,Screenshot_20240716_095553_com_x_66_y_11794_w_528_h_528.png,,,,
拌菠菜,,Screenshot_20240715_225113_com_x_66_y_36358_w_528_h_528.png,,,,
橘子,,Screenshot_20240715_230429_com_x_626_y_37095_w_528_h_528.png,,,,
水煮西兰花+无糖酸奶,,Screenshot_20240716_100040_com_x_626_y_16032_w_528_h_528.png,,,,
杂豆粥,,Screenshot_20240716_100214_com_x_66_y_14402_w_528_h_528.png,,,,
无糖豆浆+复合维生素,,Screenshot_20240715_225113_com_x_66_y_10708_w_528_h_528.png,,,,
杂粮饭,,Screenshot_20240716_095342_com_x_626_y_34907_w_528_h_528.png,,,,
紫米饭,,Screenshot_20240716_100345_com_x_66_y_11418_w_528_h_528.png,,,,
芒果牛奶银耳羹,,Screenshot_20240715_224736_com_x_66_y_33082_w_528_h_528.png,,,,
黑米杂粮饭,,Screenshot_20240716_095809_com_x_66_y_37934_w_528_h_528.png,,,,
芦笋炒肉丝,,Screenshot_20240715_230429_com_x_626_y_18958_w_528_h_528.png,,,,
燕麦米饭,,Screenshot_20240715_230531_com_x_66_y_21508_w_528_h_528.png,,,,
鸡肉三明治+柚子,,Screenshot_20240716_095809_com_x_66_y_37122_w_528_h_528.png,,,,
金枪鱼三明治,,Screenshot_20240715_225008_com_x_66_y_30888_w_528_h_528.png,,,,
豆渣玉米饼,,Screenshot_20240715_225113_com_x_66_y_12412_w_528_h_528.png,,,,
鸭胗面,,Screenshot_20240715_225746_com_x_66_y_34880_w_528_h_528.png,,,,
香煎鸭胸+蒸玉米,,Screenshot_20240716_095225_com_x_626_y_6088_w_528_h_528.png,,,,
番茄虾仁意面,,Screenshot_20240716_095918_com_x_66_y_14062_w_528_h_528.png,,,,
牛奶鸡蛋羹,,Screenshot_20240716_095700_com_x_66_y_29708_w_528_h_528.png,,,,
煮鸡蛋,,Screenshot_20240715_225008_com_x_626_y_6048_w_528_h_528.png,,,,
牛肉荞麦冷面,,Screenshot_20240715_224736_com_x_626_y_34706_w_528_h_528.png,,,,
凉拌西兰花,,Screenshot_20240716_095225_com_x_626_y_11572_w_528_h_528.png,,,,
虾仁年糕汤,,Screenshot_20240715_225634_com_x_66_y_36488_w_528_h_528.png,,,,
茄汁豆腐虾仁,,Screenshot_20240715_230224_com_x_66_y_37532_w_528_h_528.png,,,,
水果坚果酸奶杯,,Screenshot_20240715_225634_com_x_66_y_19316_w_528_h_528.png,,,,
燕麦饭,,Screenshot_20240716_095445_com_x_66_y_18680_w_528_h_528.png,,,,
荞麦鸡丝拌面,,Screenshot_20240715_225534_com_x_66_y_18448_w_528_h_528.png,,,,
蒸玉米,,Screenshot_20240715_225008_com_x_66_y_16572_w_528_h_528.png,,,,
凉拌菠菜+牛奶,,Screenshot_20240716_095225_com_x_66_y_20774_w_528_h_528.png,,,,
卤猪肝+黄瓜,,Screenshot_20240716_100040_com_x_626_y_36823_w_528_h_528.png,,,,
蒸玉米,,Screenshot_20240715_225219_com_x_66_y_20930_w_528_h_528.png,,,,
西芹炒香干,,Screenshot_20240716_095225_com_x_626_y_3416_w_528_h_528.png,,,,
西红柿炖牛肉,,Screenshot_20240715_230115_com_x_626_y_5808_w_528_h_528.png,,,,
紫薯杏仁球+桃子,,Screenshot_20240715_224736_com_x_66_y_9142_w_528_h_528.png,,,,
腰果拌菠菜,,Screenshot_20240715_230007_com_x_66_y_7880_w_528_h_528.png,,,,
煎带鱼,,Screenshot_20240715_230531_com_x_626_y_35336_w_528_h_528.png,,,,
红豆米饭,,Screenshot_20240715_230326_com_x_66_y_31898_w_528_h_528.png,,,,
蒜苗炒鸡心+红薯饼,,Screenshot_20240716_095225_com_x_626_y_8018_w_528_h_528.png,,,,
二米饭,,Screenshot_20240716_095700_com_x_66_y_31332_w_528_h_528.png,,,,
二米饭,,Screenshot_20240715_225351_com_x_66_y_17462_w_528_h_528.png,,,,
南瓜奶昔+凉拌生菜,,Screenshot_20240715_224736_com_x_626_y_12752_w_528_h_528.png,,,,
牛肉芝士汉堡,,Screenshot_20240716_100345_com_x_66_y_3124_w_528_h_528.png,,,,
芝士玉米烙,,Screenshot_20240716_100345_com_x_66_y_24670_w_528_h_528.png,,,,
山药饼+腰果+蓝莓,,Screenshot_20240715_230115_com_x_626_y_11100_w_528_h_528.png,,,,
果仁鸡毛菜,,Screenshot_20240716_095809_com_x_66_y_24166_w_528_h_528.png,,,,
青椒炒鸡肉+燕麦大米饭,,Screenshot_20240716_095700_com_x_66_y_24302_w_528_h_528.png,,,,
黑米山药饭,,Screenshot_20240716_095809_com_x_66_y_2634_w_528_h_528.png,,,,
白灼西生菜,,Screenshot_20240715_230429_com_x_66_y_21995_w_528_h_528.png,,,,
菠菜馒头,,Screenshot_20240716_095553_com_x_66_y_15272_w_528_h_528.png,,,,
三色凉拌菜,,Screenshot_20240715_225634_com_x_66_y_31326_w_528_h_528.png,,,,
海带炖豆腐,,Screenshot_20240715_230644_com_x_66_y_12020_w_528_h_528.png,,,,
黑胡椒牛肉,,Screenshot_20240716_095342_com_x_66_y_14020_w_528_h_528.png,,,,
清蒸鳕鱼,,Screenshot_20240715_225219_com_x_626_y_4244_w_528_h_528.png,,,,
黄瓜拌猪肝,,Screenshot_20240715_230644_com_x_626_y_4476_w_528_h_528.png,,,,
凉拌长豇豆,,Screenshot_20240716_095342_com_x_66_y_30618_w_528_h_528.png,,,,
八宝粥,,Screenshot_20240716_095342_com_x_626_y_8990_w_528_h_528.png,,,,
紫菜豆腐汤,,Screenshot_20240715_225008_com_x_626_y_2632_w_528_h_528.png,,,,
荷兰豆炒鸡丁+火龙果+无糖酸奶,,Screenshot_20240716_095918_com_x_66_y_23616_w_528_h_528.png,,,,
油煮木耳小白菜,,Screenshot_20240715_230224_com_x_626_y_5570_w_528_h_528.png,,,,
番茄汁土豆泥+白灼菜心,,Screenshot_20240716_095553_com_x_626_y_35554_w_528_h_528.png,,,,
红豆燕麦饭,,Screenshot_20240716_095342_com_x_626_y_9802_w_528_h_528.png,,,,
银耳西兰花,,Screenshot_20240715_230224_com_x_626_y_9424_w_528_h_528.png,,,,
绿豆稠粥,,Screenshot_20240716_100040_com_x_66_y_10490_w_528_h_528.png,,,,
豇豆炒瘦肉+玉米,,Screenshot_20240716_095342_com_x_66_y_5272_w_528_h_528.png,,,,
蒸南瓜+燕麦粥+清炒油麦菜,,Screenshot_20240715_230115_com_x_626_y_3604_w_528_h_528.png,,,,
手撕包菜,,Screenshot_20240716_095700_com_x_626_y_2610_w_528_h_528.png,,,,
黃瓜炒肉片,,Screenshot_20240716_100214_com_x_626_y_20542_w_528_h_528.png,,,,
脱脂牛奶+复合维生素,,Screenshot_20240715_225008_com_x_66_y_6712_w_528_h_528.png,,,,
菠菜炒木耳,,Screenshot_20240715_230429_com_x_66_y_37095_w_528_h_528.png,,,,
无糖豆浆,,Screenshot_20240715_225847_com_x_626_y_27254_w_528_h_528.png,,,,
菠菜炒木耳,,Screenshot_20240716_100214_com_x_66_y_22679_w_528_h_528.png,,,,
上汤娃娃菜,,Screenshot_20240715_224736_com_x_66_y_27264_w_528_h_528.png,,,,
红豆米饭,,Screenshot_20240716_100040_com_x_66_y_31496_w_528_h_528.png,,,,
黃瓜炒木耳,,Screenshot_20240716_095809_com_x_66_y_20166_w_528_h_528.png,,,,
豆腐菠菜马蹄虾饼,,Screenshot_20240715_225534_com_x_66_y_28610_w_528_h_528.png,,,,
芒果牛奶银耳羹,,Screenshot_20240716_095918_com_x_66_y_1832_w_528_h_528.png,,,,
烤三文鱼配牛油果+牛奶+草莓,,Screenshot_20240716_095445_com_x_66_y_26156_w_528_h_528.png,,,,
西葫芦香葱鸡蛋饼,,Screenshot_20240715_225113_com_x_66_y_35694_w_528_h_528.png,,,,
香菇油菜,,Screenshot_20240716_095809_com_x_626_y_13880_w_528_h_528.png,,,,
山药饭,,Screenshot_20240716_095342_com_x_626_y_16762_w_528_h_528.png,,,,
海带炖豆腐,,Screenshot_20240716_100040_com_x_66_y_25358_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225351_com_x_66_y_13154_w_528_h_528.png,,,,
蒸蒜蓉娃娃菜除怒,,Screenshot_20240715_225219_com_x_66_y_19250_w_528_h_528.png,,,,
炒鸡蛋,,Screenshot_20240715_230531_com_x_626_y_9081_w_528_h_528.png,,,,
上汤娃娃菜,,Screenshot_20240716_095918_com_x_66_y_8720_w_528_h_528.png,,,,
红薯小米粥,,Screenshot_20240715_230644_com_x_66_y_10316_w_528_h_528.png,,,,
彩椒杏鲍菇,,Screenshot_20240716_100040_com_x_66_y_4042_w_528_h_528.png,,,,
豆腐丝芹菜叶炒蛋,,Screenshot_20240715_230326_com_x_626_y_3854_w_528_h_528.png,,,,
红豆米饭,,Screenshot_20240715_230429_com_x_66_y_21332_w_528_h_528.png,,,,
脱脂牛奶+复合维生素,,Screenshot_20240715_225351_com_x_66_y_15758_w_528_h_528.png,,,,
柠檬手撕鸡,,Screenshot_20240716_095809_com_x_626_y_32076_w_528_h_528.png,,,,
清蒸鱼,,Screenshot_20240715_230224_com_x_626_y_11122_w_528_h_528.png,,,,
蒜蓉鸡胸肉,,Screenshot_20240715_225113_com_x_66_y_33990_w_528_h_528.png,,,,
茄汁燉牛肉,,Screenshot_20240715_230531_com_x_626_y_13888_w_528_h_528.png,,,,
快手卤豆腐+卤鸡蛋+黃瓜,,Screenshot_20240716_095445_com_x_66_y_21204_w_528_h_528.png,,,,
凉拌秋葵,,Screenshot_20240715_225351_com_x_66_y_12342_w_528_h_528.png,,,,
柠檬手撕鸡,,Screenshot_20240715_225008_com_x_626_y_3446_w_528_h_528.png,,,,
西葫芦炒肉丝,,Screenshot_20240715_224736_com_x_626_y_26600_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225113_com_x_66_y_21526_w_528_h_528.png,,,,
凉拌紫甘蓝,,Screenshot_20240715_225534_com_x_626_y_4213_w_528_h_528.png,,,,
米饭,,Screenshot_20240715_225847_com_x_66_y_24448_w_528_h_528.png,,,,
蚝油西兰花,,Screenshot_20240716_095342_com_x_626_y_4460_w_528_h_528.png,,,,
西红柿炒油菜,,Screenshot_20240715_230326_com_x_66_y_40106_w_528_h_528.png,,,,
面包+牛奶+圣女果+橙子,,Screenshot_20240715_230007_com_x_66_y_30834_w_528_h_528.png,,,,
凉拌菠菜,,Screenshot_20240716_095342_com_x_626_y_2602_w_528_h_528.png,,,,
清炒小白菜,,Screenshot_20240715_225351_com_x_66_y_4932_w_528_h_528.png,,,,
黑胡椒牛肉,,Screenshot_20240715_225746_com_x_66_y_18690_w_528_h_528.png,,,,
牛油果香蕉杯,,Screenshot_20240716_095809_com_x_626_y_37122_w_528_h_528.png,,,,
麦胚红枣豆浆,,Screenshot_20240715_230224_com_x_626_y_13930_w_528_h_528.png,,,,
辣炒蚬子,,Screenshot_20240716_095225_com_x_626_y_14242_w_528_h_528.png,,,,
荷兰豆炒木耳,,Screenshot_20240715_230007_com_x_626_y_28920_w_528_h_528.png,,,,
全麦面包+脱脂牛奶,,Screenshot_20240715_230429_com_x_66_y_17251_w_528_h_528.png,,,,
清蒸鲫鱼+紫米饭,,Screenshot_20240716_095553_com_x_66_y_30954_w_528_h_528.png,,,,
手撕包菜,,Screenshot_20240716_095342_com_x_626_y_12544_w_528_h_528.png,,,,
菌菇蔬菜面,,Screenshot_20240715_230115_com_x_66_y_12724_w_528_h_528.png,,,,
自製麻辣烫,,Screenshot_20240716_100214_com_x_66_y_30976_w_528_h_528.png,,,,
番茄肉末豆腐汤,,Screenshot_20240715_225008_com_x_626_y_32592_w_528_h_528.png,,,,
韭菜炒豆芽,,Screenshot_20240716_100040_com_x_66_y_30684_w_528_h_528.png,,,,
蔬菜沙拉,,Screenshot_20240716_095809_com_x_626_y_6632_w_528_h_528.png,,,,
玉米粒土豆泥,,Screenshot_20240715_230429_com_x_66_y_2084_w_528_h_528.png,,,,
黄瓜炒虾仁,,Screenshot_20240716_095225_com_x_66_y_36772_w_528_h_528.png,,,,
番茄鳕鱼煲,,Screenshot_20240716_095918_com_x_626_y_6198_w_528_h_528.png,,,,
凉拌香菇西兰花,,Screenshot_20240715_225634_com_x_66_y_24916_w_528_h_528.png,,,,
水果坚果酸奶杯,,Screenshot_20240716_095342_com_x_66_y_33055_w_528_h_528.png,,,,
黑米饭+彩椒豆干,,Screenshot_20240716_095445_com_x_66_y_29562_w_528_h_528.png,,,,
板栗鸭肉煲+白面馒头,,Screenshot_20240716_095225_com_x_66_y_11572_w_528_h_528.png,,,,
荞麦面条+酱牛肉+番茄炒花菜,,Screenshot_20240715_230429_com_x_66_y_12012_w_528_h_528.png,,,,
西芹炒百合,,Screenshot_20240715_230644_com_x_66_y_4473_w_528_h_528.png,,,,
凉拌莴笋,,Screenshot_20240716_095809_com_x_626_y_16168_w_528_h_528.png,,,,
燕麦米饭,,Screenshot_20240716_100214_com_x_66_y_3964_w_528_h_528.png,,,,
橘子,,Screenshot_20240716_100214_com_x_626_y_3146_w_528_h_528.png,,,,
清炒紫甘蓝,,Screenshot_20240716_095553_com_x_626_y_33696_w_528_h_528.png,,,,
无油荷包蛋,,Screenshot_20240716_100214_com_x_66_y_32686_w_528_h_528.png,,,,
酸奶拌猕猴桃,,Screenshot_20240715_230007_com_x_66_y_34804_w_528_h_528.png,,,,
双色甘蓝沙拉,,Screenshot_20240716_100345_com_x_626_y_26958_w_528_h_528.png,,,,
娃娃菜豆腐煲,,Screenshot_20240715_225746_com_x_66_y_30368_w_528_h_528.png,,,,
腐竹炒木耳黄瓜,,Screenshot_20240715_230007_com_x_626_y_23030_w_528_h_528.png,,,,
无盐茶叶蛋,,Screenshot_20240715_225351_com_x_626_y_1900_w_528_h_528.png,,,,
中式三明治,,Screenshot_20240715_230007_com_x_66_y_2100_w_528_h_528.png,,,,
橘子,,Screenshot_20240715_230429_com_x_626_y_5130_w_528_h_528.png,,,,
西芹炒百合,,Screenshot_20240716_100040_com_x_66_y_20702_w_528_h_528.png,,,,
油煮菜心,,Screenshot_20240715_230326_com_x_66_y_18136_w_528_h_528.png,,,,
南瓜小米粥,,Screenshot_20240716_095809_com_x_66_y_32076_w_528_h_528.png,,,,
五彩荷兰豆+芒果+无糖酸奶,,Screenshot_20240715_224736_com_x_626_y_20118_w_528_h_528.png,,,,
红薯藜麦小米粥,,Screenshot_20240716_095342_com_x_626_y_7944_w_528_h_528.png,,,,
红豆米饭,,Screenshot_20240716_100040_com_x_66_y_3228_w_528_h_528.png,,,,
煮海虾,,Screenshot_20240716_100040_com_x_66_y_26834_w_528_h_528.png,,,,
杏鲍菇炒牛柳,,Screenshot_20240715_224736_com_x_626_y_6416_w_528_h_528.png,,,,
瓜片炒虾仁,,Screenshot_20240715_230326_com_x_626_y_31898_w_528_h_528.png,,,,
烤鸡翅根,,Screenshot_20240716_095342_com_x_626_y_27433_w_528_h_528.png,,,,
,,Screenshot_20240716_095342_com_x_626_y_31544_w_528_h_528.png,,,,
什锦凉拌牛肉,,Screenshot_20240716_095445_com_x_626_y_3289_w_528_h_528.png,,,,
市售全麦馒头+草莓柿子,,Screenshot_20240715_230531_com_x_66_y_29048_w_528_h_528.png,,,,
蚝油秋葵,,Screenshot_20240715_230531_com_x_66_y_23646_w_528_h_528.png,,,,
脫脂牛奶,,Screenshot_20240715_230326_com_x_626_y_27824_w_528_h_528.png,,,,
魔芋丝金针菇拌菠菜,,Screenshot_20240716_100214_com_x_626_y_1006_w_528_h_528.png,,,,
三色藜麦饭,,Screenshot_20240715_230326_com_x_66_y_37074_w_528_h_528.png,,,,
红薯藜麦小米粥,,Screenshot_20240715_225746_com_x_626_y_12206_w_528_h_528.png,,,,
库尔勒香梨,,Screenshot_20240715_225746_com_x_66_y_28662_w_528_h_528.png,,,,
西红柿蛋花汤,,Screenshot_20240716_095553_com_x_626_y_17202_w_528_h_528.png,,,,
火腿肉松三明治+拿铁+橙子,,Screenshot_20240715_224736_com_x_66_y_5534_w_528_h_528.png,,,,
黑米饭,,Screenshot_20240715_230429_com_x_66_y_26508_w_528_h_528.png,,,,
煎蛋炖菠菜+小西红柿,,Screenshot_20240716_095445_com_x_626_y_25344_w_528_h_528.png,,,,
韩式拌饭+橙子,,Screenshot_20240715_224736_com_x_626_y_23726_w_528_h_528.png,,,,
无糖酸奶+复合维生素,,Screenshot_20240715_225634_com_x_626_y_1872_w_528_h_528.png,,,,
红薯米饭+凉拌茼蒿+牛奶,,Screenshot_20240715_230115_com_x_66_y_5808_w_528_h_528.png,,,,
市售豆包,,Screenshot_20240715_225746_com_x_66_y_24590_w_528_h_528.png,,,,
彩椒杏鲍菇,,Screenshot_20240716_100345_com_x_66_y_10754_w_528_h_528.png,,,,
小米藜麦饭+小白菜炖豆腐+草莓,,Screenshot_20240716_095445_com_x_66_y_36734_w_528_h_528.png,,,,
胚芽燕麦小米粥,,Screenshot_20240715_230224_com_x_66_y_31244_w_528_h_528.png,,,,
时蔬蛋饼,,Screenshot_20240716_100345_com_x_66_y_5794_w_528_h_528.png,,,,
蔥油木耳,,Screenshot_20240716_095445_com_x_626_y_19492_w_528_h_528.png,,,,
泰式柠檬虾,,Screenshot_20240715_225847_com_x_626_y_7868_w_528_h_528.png,,,,
金针菇拌魔芋丝,,Screenshot_20240715_230644_com_x_626_y_15058_w_528_h_528.png,,,,
芹菜香干肉丝+紫米饭+酸奶,,Screenshot_20240715_230007_com_x_66_y_16044_w_528_h_528.png,,,,
韭菜炒豆干,,Screenshot_20240715_230115_com_x_66_y_3604_w_528_h_528.png,,,,
玉米粒土豆泥,,Screenshot_20240716_100214_com_x_66_y_999_w_528_h_528.png,,,,
山药薏米粥,,Screenshot_20240716_095918_com_x_66_y_15610_w_528_h_528.png,,,,
绿豆稠粥,,Screenshot_20240715_230429_com_x_66_y_9640_w_528_h_528.png,,,,
红薯小米粥,,Screenshot_20240716_100040_com_x_66_y_24546_w_528_h_528.png,,,,
麻油香菇鸡饭,,Screenshot_20240716_095342_com_x_626_y_15950_w_528_h_528.png,,,,
青椒炒花蛤,,Screenshot_20240716_095342_com_x_66_y_16762_w_528_h_528.png,,,,
少油版清炒西蓝花,,Screenshot_20240716_095445_com_x_626_y_15352_w_528_h_528.png,,,,
蒸南瓜+燕麦粥+清炒油麦菜,,Screenshot_20240716_095553_com_x_626_y_3426_w_528_h_528.png,,,,
热牛奶冲早餐谷物+蛋白粉,,Screenshot_20240715_230115_com_x_66_y_15530_w_528_h_528.png,,,,
